ID, company_id, sub_cat_id, cat_id, catName, style_id, StyleName, prod_id, kind, color, Description, weight, size, ageName, Qty, Qty_sold, price_MGL, unitprice_Cnd, TransportCostUnit, price_cost, sellsPrice, barCode, withHoldtax, barCodePrint, ognoo, print_bar, workField, ognoo_sold
158,102,,"0106","Hi-neck","102-1W-010602","Hi-neck-2 different sided with buttons","106-0121-027-755-2","cashmere","white","Hi-neck",0,"S",,1,,,220.97,,,359.99,"102-1W-010602-06S","female","printed",,"102010602",,"102-1W-010602-06S","121W01060206S",
159,102,,"0106","Hi-neck","102-1U-010601","Hi-neck-blue&black","106-0122-012-3975/2500/755-4","cashmere","different Colors","Hi-neck",0,"L",,1,,,180.79,,,359.99,"102-1U-010601-11L","unisex","printed",,"102010601",,"102-1U-010601-11L","121U01060111L",
160,102,,,,,,"106-0322-037-7000-2",,,"Hi-neck",0,,,1,,,140.61,,,155.00,,,,,,,,"12",
161,102,,"0107","V-neck","102-1W-010703","V-neck side split","107-0120-023-81-4","cashmere","black","V-neck",0,"L",,1,1,,100.82,,,229.99,"102-1W-010703-01L","female","sold",,"102010703",2022-11-17 0:00:00,"102-1W-010703-01L","121W01070301L",2023-6-14 0:00:00
162,102,,"0107","V-neck","102-1U-010701","V-neck-simple","107-0121-045-74-4","cashmere","gray","V-neck",0,"L",,1,,,83.95,,,229.99,"102-1U-010701-03L","unisex",,,"102010701",2022-11-17 0:00:00,"102-1U-010701-03L","121U01070103L",
163,102,,"0107","V-neck","102-1U-010701","V-neck-simple","107-0121-045-74-6","cashmere","gray","V-neck",0,"XXL",,1,,,83.95,,,229.99,"102-1U-010701-03XXL","unisex","printed",,"102010701",2022-11-17 0:00:00,"102-1U-010701-03XXL","121U010701XXL",
164,102,,"0107","V-neck","102-1W-010702","V-neck-emjeertei/hos","107-0122-004-81/3100-3","cashmere","black","V-neck",0,"M",,1,,,200.88,,,359.99,"102-1W-010702-01M","female",,,"102010702",2022-11-17 0:00:00,"102-1W-010702-01M","121W01070201M",
165,102,,"0302","dress","102-1W-030211","dress-hi Neck-2 color sleeves","108-0119-001-02/755-6","cashmere","bej-brown","Dress",0,"XXL",,1,,,180.79,,,369.99,"102-1W-030211-07XXL","female","printed",,"102030211",2022-11-17 0:00:00,"102-1W-030211-07XXL","121W030211XXL",
166,102,,"0302","dress","102-1W-030215","dress-C-Neck","108-0119-041-02-3","cashmere","bej","Dress",0,"M",,1,,,220.97,,,459.99,"102-1W-030215-02M","female",,,"102030215",2022-11-17 0:00:00,"102-1W-030215-02M","121W03021502M",
167,102,,"0302","dress","102-1W-030218","dress Cneck with hidden pocket","108-0120-079-81-4","cashmere","black","Dress",0,"L",,1,,,126.54,,,369.99,"102-1W-030218-01L","female","printed",,"102030218",2022-11-17 0:00:00,"102-1W-030218-01L","121W03021801L",
168,102,,"0302","dress","102-1W-030214","dress-hoodie","108-0120-108-02-4","cashmere","bej","Dress",0,"L","web",2,,,248.30,,,459.99,"102-1W-030214-02L","female","689",,"102030214",2022-11-17 0:00:00,"102-1W-030214-02L","121W03021402L",
170,102,,"0302","dress","102-1W-030204","dress-strip","108-0122-003-5100-4","cashmere","pink","Dress",0,"L","web",1,,,156.68,,,349.99,"102-1W-030204-15L","female","printed",,"102030204",2022-11-17 0:00:00,"102-1W-030204-15L","121W03020415L",
171,102,,"0302","dress","102-1W-030204","dress-strip","108-0122-003-520-4","cashmere","blue","Dress",0,"L","web",1,,,156.68,,,349.99,"102-1W-030204-04L","female","printed",,"102030204",2022-11-17 0:00:00,"102-1W-030204-04L","121W03020404L",
172,102,,"0302","dress","102-1W-030207","dress- T-neck","108-0122-035-755/1345-4","cashmere","white","Dress",0,"L","web",1,1,,237.05,,,459.99,"102-1W-030207-06L","female","sold",,"102030207",2022-11-17 0:00:00,"102-1W-030207-06L","121W03020706L",2023-7-15 0:00:00
173,102,,"0302","dress","102-1W-030203","dress-pattern sleeve-cable","108-0122-046-1201/755/1331-3","cashmere","green","Dress",0,"M",,1,,,261.16,,,459.99,"102-1W-030203-09M","female","printed",,"102030203",2022-11-17 0:00:00,"102-1W-030203-09M","121W03020309M",
174,102,,"0302","dress","102-1W-030206","dress-cable","108-0122-059-1402-2","cashmere","blue","Dress",0,"S",,1,,,341.53,,,459.99,"102-1W-030206-04S","female","printed",,"102030206",2022-11-17 0:00:00,"102-1W-030206-04S","121W03020604S",
