company_id,cat_id,catName,kind,color,StyleName,Description,weight,size,sex,price_MGL,unitprice_Cnd,sellsPrice,Qty
101,0401,Hat,cashmere,bej,Hat-baby,Hat,25,F,female,0,11.67,$45.69,3
101,0301,Coat,cashmere,bej,Coat-buttonless,Coat,450,M,female,0,209.92,$839.66,6
101,0403,socks,cashmere,maroon,socks,Socks,45,F,unisex,0,23.69,$69.99,5
101,0403,socks,cashmere,bej-brown,socks-baby,Socks,15,F,unisex,0,7.9,$29.99,5
101,0404,Scarf,Cashmere,purple light,Scarf-cable edge,Scarf,150,F,unisex,0,78.95,$205.00,2
101,0404,Scarf,Cashmere,blue,Scarf-tate pattern in the edge,Scarf,60,F,female,0,31.58,$99.00,13
101,0404,Scarf,Cashmere,bej,Scarf-cable twisted,Scarf,90,F,unisex,0,47.37,$145.99,4
101,,,,,,Blanket,160,,,0,88.4,$353.60,1
101,0409,baby booties,cashmere,brown,baby booties 0-6 months pre-walkers,Galoshes,20,F,unisex,0,10.53,$39.99,7
101,0408,head band,cashmere,maroon,head band-twisted,Head kist,30,F,female,0,15.79,$49.99,6
101,0408,head band,cashmere,different Colors,head band-strip,Head kist,25,F,female,0,13.16,$49.99,19
101,0408,head band,cashmere,bej,head band-twisted saatai,Head kist,30,F,female,0,15.79,$49.99,3
101,0407,knee warmer,cashmere,black,knee warmer,Gidr,50,F,female,0,26.32,$77.97,4
101,0405,Neck warmer,Cashmere,bej,Neck warmer-cable,Scarf,115,F,unisex,0,60.53,$189.99,23
101,,,,,,hoodies,,,,0,150,$600.00,1
101,0401,Hat,Cashmere,maroon,Hat-cable nugaldag,hat,,F,unisex,0,28,$65.00,2
102,0305,Cardigan,silk-cashmere,blue-dark,Cardigan-long with pocket,Cardigan,0,F,female,0,182.61,$549.99,1
102,0305,Cardigan,silk-cashmere,bej-brown,Cardigan-long with pocket,Cardigan,0,F,female,0,182.61,$549.99,1
102,0101,Cardigan,silk-cashmere,black,Cardigan-silk in front,Cardigan,0,M,female,0,182.61,$359.99,1
102,0101,Cardigan,cashmere,bej,Cardigan with zip,Cardigan,0,M,male,0,122.62,$289.99,2
102,0101,Cardigan,cashmere,bej,Cardigan with zip,Cardigan,0,L,male,0,122.62,$289.99,2
102,0101,Cardigan,cashmere,bej,Cardigan with zip,Cardigan,0,XXL,male,0,122.62,$289.99,2
102,0101,Cardigan,cashmere,Orange,Cardigan with zip,Cardigan,0,M,male,0,122.62,$289.99,2
102,0101,Cardigan,cashmere,maroon,Cardigan with zip,Cardigan,0,M,male,0,122.62,$289.99,2
102,0101,Cardigan,cashmere,maroon,Cardigan with zip,Cardigan,0,L,male,0,122.62,$379.00,2
102,0101,Cardigan,cashmere,maroon,Cardigan with zip,Cardigan,0,XL,male,0,122.62,$359.99,1
102,0101,Cardigan,cashmere,bej-brown,Cardigan with zip,Cardigan,0,XXL,male,0,122.62,$289.99,2
102,0101,Cardigan,cashmere,gray-dark,Cardigan with zip,Cardigan,0,M,male,0,122.62,$289.99,2
102,0101,Cardigan,cashmere,gray-dark,Cardigan with zip,Cardigan,0,XL,male,0,122.62,$289.99,2
102,0101,Cardigan,cashmere,gray-dark,Cardigan with zip,Cardigan,0,XXL,male,0,122.62,$289.99,2
102,0101,Cardigan,cashmere,blue-dark,Cardigan with zip,Cardigan,0,M,male,0,122.62,$289.99,2
102,0101,Cardigan,cashmere,blue-dark,Cardigan with zip,Cardigan,0,L,male,0,122.62,$289.99,1
102,0101,Cardigan,cashmere,blue-dark,Cardigan with zip,Cardigan,0,XL,male,0,122.62,$289.99,2
102,0101,Cardigan,cashmere,blue-dark,Cardigan with zip,Cardigan,0,XXL,male,0,122.62,$341.00,2
102,0101,Cardigan,cashmere,black,Cardigan with zip,Cardigan,0,M,male,0,122.62,$289.99,2
102,0101,Cardigan,cashmere,black,Cardigan with zip,Cardigan,0,L,male,0,122.62,$289.99,2
102,0101,Cardigan,cashmere,black,Cardigan with zip,Cardigan,0,XL,male,0,122.62,$289.99,2
102,0108,Top,Silk-cashmere,gray-dark,"Top - Cneck sleeveless, long",Top,0,S,male,0,90.42,$219.99,1
102,0108,Top,Silk-cashmere,gray-dark,"Top - Cneck sleeveless, long",Top,0,L,male,0,90.42,$219.99,2
102,0108,Top,Silk-cashmere,white,"Top - Cneck sleeveless, long",Top,0,L,male,0,90.42,$219.99,1
102,0108,Top,Silk-cashmere,black,"Top - Cneck sleeveless, long",Top,0,S,male,0,90.42,$219.99,1
102,0108,Top,Silk-cashmere,black,"Top - Cneck sleeveless, long",Top,0,M,male,0,90.42,$219.99,1
102,0108,Top,Silk-cashmere,black,"Top - Cneck sleeveless, long",Top,0,XL,male,0,90.42,$219.99,1
102,0108,Top,Silk-cashmere,gray,"Top-C neck sleeveless, short",Top,0,L,female,0,75.58,$199.99,1
102,0108,Top,Silk-cashmere,gray,"Top-C neck sleeveless, short",Top,0,XL,female,0,75.58,$199.99,1
102,0108,Top,Silk-cashmere,white,"Top-C neck sleeveless, short",Top,0,S,female,0,75.58,$199.99,1
102,0108,Top,Silk-cashmere,black,"Top-C neck sleeveless, short",Top,0,L,female,0,75.58,$199.99,2
102,0108,Top,Silk-cashmere,white,"Top-C neck sleeveless, short",Top,0,M,female,0,75.58,$199.99,1
102,0108,Top,Silk-cashmere,bej,"Top-C neck sleeveless, short",Top,0,M,female,0,75.58,$199.99,2
102,0102,C-neck,cashmere,green,C-neck tate knit pattern,C-neck,0,M,female,0,100.52,$229.99,1
102,0108,Top,Cashmere,pink,Top - C neck tate pattern short sleeve,C-neck,0,L,female,0,100.52,$199.99,1
102,0102,C-neck,cashmere,white,"C-neck tate knit pattern, shorter front",C-neck,0,XXL,female,0,119.47,$229.99,1
102,0108,Top,silk-cashmere,gray,"Top-Cneck cable, longer Back",C-neck,0,L,female,0,94.21,$219.99,1
102,0102,C-neck,silk-cashmere,blue,C-neck cable,C-neck,0,L,female,0,110.63,$249.99,2
102,0102,C-neck,silk-cashmere,blue-dark,C-neck cable,C-neck,0,XL,female,0,110.63,$249.99,2
102,0102,C-neck,silk-cashmere,black,C-neck cable,C-neck,0,L,female,0,110.63,$249.99,1
102,0102,C-neck,silk-cashmere,black,C-neck cable,C-neck,0,XL,female,0,110.63,$249.99,1
102,0102,C-neck,silk-cashmere,yellow,C-neck cable,C-neck,0,S,female,0,110.63,$249.99,1
102,0108,Top,silk-cashmere,blue,"Top- Cneck cable, short sleeve",C-neck,0,S,female,0,87.9,$219.99,2
102,0108,Top,silk-cashmere,blue-dark,"Top- Cneck cable, short sleeve",C-neck,0,M,female,0,87.9,$219.99,2
102,0108,Top,silk-cashmere,blue-dark,"Top- Cneck cable, short sleeve",C-neck,0,L,female,0,87.9,$219.99,2
102,0108,Top,silk-cashmere,black,"Top- Cneck cable, short sleeve",C-neck,0,M,female,0,87.9,$219.99,2
102,0108,Top,silk-cashmere,black,"Top- Cneck cable, short sleeve",C-neck,0,L,female,0,87.9,$219.99,1
102,0108,Top,silk-cashmere,yellow,"Top- Cneck cable, short sleeve",C-neck,0,S,female,0,87.9,$219.99,1
102,0108,Top,silk-cashmere,yellow,"Top- Cneck cable, short sleeve",C-neck,0,M,female,0,87.9,$219.99,2
102,0302,Dress,Silk-cashmere,white,Dress-pleated short skirt,C-neck,0,M,female,0,307,$659.99,2
102,0108,Top,silk-cashmere,yellow,Top-knit pattern,C-neck,0,S,female,0,151.04,$219.99,1
102,0106,Hi-neck,silk-cashmere,blue,Hi-neck-simple,Hi-neck,0,S,female,0,121.04,$259.99,2
102,0106,Hi-neck,silk-cashmere,blue,Hi-neck simple,Hi-neck,0,M,female,0,121.04,$259.99,1
102,0106,Hi-neck,silk-cashmere,blue,Hi-neck-simple,Hi-neck,0,L,female,0,121.04,$259.99,2
102,0106,Hi-neck,silk-cashmere,white,Hi-neck simple,Hi-neck,0,M,female,0,121.04,$259.99,1
102,0106,Hi-neck,silk-cashmere,white,Hi-neck-simple,Hi-neck,0,XL,female,0,121.04,$259.99,2
102,0106,Hi-neck,silk-cashmere,black,Hi-neck simple,Hi-neck,0,S,female,0,121.04,$233.00,1
102,0106,Hi-neck,silk-cashmere,black,Hi-neck-simple,Hi-neck,0,M,female,0,121.04,$259.99,2
102,0106,Hi-neck,silk-cashmere,black,Hi-neck-simple,Hi-neck,0,L,female,0,121.04,$259.99,1
102,0106,Hi-neck,silk-cashmere,Red,Hi-neck simple,Hi-neck,0,XL,female,0,121.04,$259.99,1
102,0106,Hi-neck,silk-cashmere,yellow,Hi-neck simple,Hi-neck,0,S,female,0,121.04,$259.99,1
102,0106,Hi-neck,silk-cashmere,yellow,Hi-neck simple,Hi-neck,0,M,female,0,121.04,$259.99,2
102,0106,Hi-neck,silk-cashmere,yellow,Hi-neck simple,Hi-neck,0,L,female,0,121.04,$259.99,2
102,0106,Hi-neck,silk-cashmere,yellow,Hi-neck simple,Hi-neck,0,XL,female,0,121.04,$259.99,1
102,0106,Hi-neck,silk-cashmere,pink,Hi-neck simple,Hi-neck,0,M,female,0,121.04,$259.99,1
102,0106,Hi-neck,silk-cashmere,white,Hi-neck-simple,Hi-neck,0,L,female,0,121.04,$259.99,1
102,0106,Hi-neck,silk-cashmere,Red,Hi-neck-simple,Hi-neck,0,M,female,0,121.04,$259.99,2
102,0106,Hi-neck,silk-cashmere,blue-dark,Hi-neck-simple,Hi-neck,0,M,male,0,125.46,$269.99,1
102,0106,Hi-neck,silk-cashmere,blue-dark,Hi-neck-simple,Hi-neck,0,L,male,0,125.46,$269.99,1
102,0106,Hi-neck,silk-cashmere,blue-dark,Hi-neck-simple,Hi-neck,0,XL,male,0,125.46,$269.99,2
102,0106,Hi-neck,silk-cashmere,blue-dark,Hi-neck-simple,Hi-neck,0,XXL,male,0,125.46,$269.99,2
102,0106,Hi-neck,silk-cashmere,gray-dark,Hi-neck-simple,Hi-neck,0,M,male,0,125.46,$269.99,2
102,0106,Hi-neck,silk-cashmere,gray-dark,Hi-neck-simple,Hi-neck,0,XL,male,0,125.46,$269.99,1
102,0106,Hi-neck,silk-cashmere,gray-dark,Hi-neck-simple,Hi-neck,0,XXL,male,0,125.46,$269.99,1
102,0106,Hi-neck,silk-cashmere,black,Hi-neck-simple,Hi-neck,0,L,male,0,125.46,$269.99,2
102,0106,Hi-neck,silk-cashmere,black,Hi-neck-simple,Hi-neck,0,XL,male,0,125.46,$269.99,2
102,0106,Hi-neck,silk-cashmere,black,Hi-neck-simple,Hi-neck,0,XXL,male,0,125.46,$269.99,2
102,0106,Hi-neck,silk-cashmere,maroon,Hi-neck-simple,Hi-neck,0,M,male,0,125.46,$269.99,2
102,0302,dress,silk-cashmere,black,dress-pleated skirt,Dress,0,S,female,0,416.23,$759.99,2
102,0302,dress,silk-cashmere,black,dress-pleated skirt,Dress,0,M,female,0,416.23,$759.99,1
102,0302,dress,silk-cashmere,Red,dress-pleated skirt,Dress,0,M,female,0,416.23,$759.99,2
102,0109,hoodie,silk-cashmere,gray-dark,hoodie-stripe,Cardigan with hood,0,XXL,unisex,0,151.04,$319.99,1
102,0109,hoodie,silk-cashmere,black,hoodie-stripe,Cardigan with hood,0,XXL,unisex,0,151.04,$319.99,1
0,,,,,,,0,,,0,0,$0.00,0
0,,,,,,,0,,,0,0,$0.00,0
101,0108,Top,Cashmere,maroon,Top-Vneck,top,0,S,male,0,87,$169.00,1
101,0108,Top,Cashmere,maroon,Top-Vneck,Top,0,M,male,0,87,$169.00,1
101,0108,Top,Cashmere,bej-brown,Top-Vneck,Top,0,S,male,0,86.31,$169.00,1
101,0401,Hat,Cashmere,gray,Hat-ninja,hat,0,F,unisex,0,32.65,$79.00,3
101,0108,Top,Cashmere,bej,Top-Dahila,,0,M,female,0,115,$349.99,1
101,0108,Top,Cashmere,gray-dark,Top-Dahila,,0,M,female,0,115,$349.99,1
101,0302,Dress,Cashmere,black,Dress-Hoodies Marble stone,,0,M,female,0,171,$459.99,1
101,0306,Poncho,Cashmere,black,Poncho-petals,,0,F,female,0,105,$329.99,1
101,0306,Poncho,Cashmere,bej-brown,Poncho-petals,,0,F,female,0,105,$329.99,1
101,0101,Cardigan,Cashmere,black,Cardigan-wings up,,0,M,female,0,115,$359.99,1
101,0101,Cardigan,Cashmere,bej,Cardigan-wings up,,0,M,female,0,115,$340.00,1
101,0108,Top,Cashmere,bej,Top-wings up,,0,M,female,0,39,$125.99,1
101,0108,Top,Cashmere,white,Top-wings up,,0,M,female,0,39,$125.99,1
101,0108,Top,Cashmere,black,Top-wings up,,0,M,female,0,39,$125.99,1
101,0202,Skirts,Cashmere,black,Skirts-wings up,,0,M,female,0,76,$239.99,1
101,0202,Skirts,Cashmere,white,Skirts-wings up,,0,M,female,0,76,$239.99,1
101,0202,Skirts,Cashmere,bej,Skirts-wings up,,0,M,female,0,76,$239.99,1
101,0301,Coat,Cashmere,pink,Coat-wings up,,0,L,female,0,482,"$1,454.99",1
101,0301,Coat,Cashmere,blue,Coat-wings up,,0,L,female,0,482,"$1,454.99",1
101,0301,Coat,Cashmere,gray,Coat-wings up,,0,M,female,0,482,"$1,454.99",1
101,0110,Shirt,Cashmere,black,Shirt-Chess ratio,,0,F,female,0,315,$429.99,1
101,0110,Shirt,Cashmere,bej,Shirt-Chess ratio,,0,F,female,0,315,$429.99,1
101,0110,Shirt,Cashmere,bej-brown,Shirt-Chess ratio,,0,F,female,0,315,$429.99,1
101,0110,Shirt,Cashmere,pink,Shirt-Chess ratio,,0,F,female,0,315,$429.99,1
101,0110,Shirt,Cashmere,blue,Shirt-Chess ratio,,0,F,female,0,315,$429.99,1
101,0110,Shirt,Cashmere,brown,Shirt-Chess ratio,,0,F,female,0,315,$429.99,1
101,0110,Shirt,Cashmere,black,Shirt-royal family,,0,M,female,0,150,$299.99,1
101,0110,Shirt,Cashmere,brown,Shirt-royal family,,0,M,female,0,150,$150.00,1
101,0110,Shirt,Cashmere,purple light,Shirt-royal family,,0,M,female,0,150,$299.99,1
101,0201,Pants,Cashmere,black,Pants-chess ratio,,0,M,unisex,0,142,$359.99,1
101,0110,Shirt,Cashmere,purple light,Shirt-focus man,,0,L,male,0,196,$349.99,1
101,0110,Shirt,Cashmere,purple light,Shirt-focus woman,,0,M,female,0,186,$349.99,1
101,0108,Top,Cashmere,black,Top-Queenie,,0,L,female,0,114,$349.99,1
101,0108,Top,Cashmere,bej,Top-Queenie,,0,M,female,0,114,$349.99,1
101,0201,Pants,Cashmere,bej,Pants-Queenie,,0,M,unisex,0,116,$359.99,1
101,0201,Pants,Cashmere,black,Pants-Queenie,,0,L,unisex,0,116,$359.99,1
101,0201,Pants,Cashmere,black,Pants-Simple perfect,,0,F,unisex,0,160,$359.99,1
101,0201,Pants,Cashmere,bej,Pants-Simple perfect,,0,F,unisex,0,160,$359.99,1
101,0201,Pants,Cashmere,brown,Pants-Simple perfect,,0,F,unisex,0,160,$359.99,1
101,0404,Scarf,Cashmere,brown,Scarf-chess ratio,,0,F,female,0,68,$175.00,1
101,0404,Scarf,Cashmere,blue,Scarf-chess ratio,,0,F,female,0,68,$175.00,1
101,0404,Scarf,Cashmere,Red,Scarf-chess ratio,,0,F,female,0,68,$175.00,1
101,0404,Scarf,Cashmere,pink,Scarf-chess ratio,,0,F,female,0,68,$175.00,1
101,0404,Scarf,Cashmere,bej,Scarf-chess ratio,,0,F,female,0,289,$479.00,1
101,0404,Scarf,Cashmere,purple light,Scarf-chess ratio,,0,F,female,0,289,$479.00,1
101,0401,Hat,Cashmere,black,Hat-hoodies,,0,F,unisex,0,52,$164.99,1
101,0401,Hat,Cashmere,brown,Hat-bear,,0,F,unisex,0,47,$149.99,1
101,0404,Scarf,Cashmere,brown,Scarf-Ajura 170x60,,0,F,female,0,54,$150.00,1
101,0404,Scarf,Cashmere,white,Scarf-Ajura 115x40,,0,F,female,0,39,$125.00,1
101,0404,Scarf,Cashmere,white,Scarf-Ajura 160x30,,0,F,female,0,32,$99.00,4
101,0102,C-neck,Cashmere,black,C-neck-gold,,0,M,female,0,77,$229.99,1
101,0102,C-neck,Cashmere,black,C-neck-gold,,0,M,female,0,109,$229.99,2
101,0402,Cloves,Cashmere,Black-gray,Cloves-fingerless long,,0,F,female,0,10,$38.99,6
101,0402,Cloves,Cashmere,blue,Cloves-fingerless long,,0,F,female,0,10,$38.99,10
101,0402,Cloves,Cashmere,brown,Cloves-fingerless long,,0,F,female,0,10,$38.99,10
101,0402,Cloves,Cashmere,black,Cloves-fingerless long,,0,F,female,0,10,$38.99,10
101,0402,Cloves,Cashmere,Red,Cloves-fingerless long,,0,F,female,0,10,$38.99,2
101,0402,Cloves,Cashmere,pink,Cloves-fingerless long,,0,F,female,0,10,$38.99,2
101,0402,Cloves,Cashmere,blue-dark,Cloves-fingerless long,,0,F,female,0,10,$38.99,2
101,0402,Cloves,Cashmere,bej-brown,Cloves-fingerless long,,0,F,female,0,10,$38.99,8
101,0402,Cloves,Cashmere,gray,Cloves-fingerless long,,0,F,female,0,10,$38.99,7
101,0402,Cloves,Cashmere,green,Cloves-fingerless long,,0,F,female,0,10,$38.99,6
